2,0.0029797,24.226,0.98626,881.67,0.26204,49.452,4.7793,5498.1,6.8649,2.3495,8.36e-05,3.5955,4.5805e+05,1.14e+08,0,0.01636,24.726,0,0,0,0.015033,360.71,0.70624,613.95,0.15511,44.757,3.9669,3758.9,5.5962,2.9759,6.31e-05,14.229,2.088e+05,4.49e+07,0,0.095631,22.378,0,0,0
2,0.011763,4.3008,0.99388,351.38,0.52617,27.999,4.1776,1968.6,5.3397,1.5212,0.000128,1.3573,2.1834e+05,5.63e+07,0,0.036757,13.999,0,0,0,0.0048837,14.047,0.9579,166.84,0.29921,23.081,3.9538,1019.2,5.8201,2.1105,9.2e-05,2.8378,1.1329e+05,3.12e+07,0,0.019444,11.541,0,0,0
3,0.000873,81.682,0.96611,1205,0.14145,68.846,5.1616,8794.2,7.8245,2.9598,5.9e-05,7.0353,6.5202e+05,1.62e+08,0,0.0060674,34.423,0,0,0,0.0010564,32.994,0.98087,862.52,0.22482,68.609,5.1662,7442.1,7.4652,2.4987,7.73e-05,4.252,3.4939e+05,8.44e+07,0,0.0045872,34.305,0,0,0
2,0.0040975,41.282,0.96837,652.48,0.21512,38.613,4.5392,3729.7,6.739,2.6299,7.09e-05,4.8282,3.7579e+05,8.94e+07,0,0.037207,19.307,0,0,0,0.0057864,121.24,0.89381,570.88,0.16413,44.402,4.652,3742.4,6.6656,3.0935,5.71e-05,8.3091,2.1822e+05,4.46e+07,0,0.057195,22.201,0,0,0
2,0.0011874,28.381,0.97916,680.93,0.23273,62.023,5.0581,5940.3,7.3132,2.4367,7.93e-05,3.9992,2.328e+05,5.01e+07,0,0.0048579,31.011,0,0,0,0.019612,1618.2,0.26384,1099.1,0.15306,66.392,3.5093,6732.3,5.0073,2.8742,6.54e-05,30.416,1.5635e+05,3.37e+07,0,0.10825,33.196,0,0,0
2,0.0023578,25.131,0.98914,1157,0.27331,64.827,5.0824,8172.3,7.1495,2.3589,8.42e-05,3.5898,4.5655e+05,1.07e+08,0,0.014424,32.413,0,0,0,0.0064669,464.89,0.7027,781.85,0.11859,62.407,4.3421,6034.1,6.1878,3.1216,5.71e-05,16.503,1.7821e+05,3.72e+07,0,0.056759,31.204,0,0,0
1,0.0072737,12.738,0.97114,220.68,0.32253,23.562,4.0559,1250.5,5.8271,2.0761,9.41e-05,2.6745,1.1882e+05,3.13e+07,0,0.040949,11.781,0,0,0,0.0071786,9.4803,0.99239,622.64,0.40332,37.623,4.4726,3580,6.0426,1.8782,0.000108,2.1021,3.3529e+05,7.49e+07,0,0.02829,18.811,0,0,0
2,0.0027244,15.352,0.99118,870.39,0.32445,53.458,4.8955,5824.6,6.758,2.1176,9.53e-05,2.7809,4.6318e+05,1.1e+08,0,0.011056,26.729,0,0,0,0.0045619,248.94,0.83391,749.43,0.12383,58.197,4.6764,5613.2,6.628,3.1966,5.47e-05,12.06,2.3442e+05,5.2e+07,0,0.046978,29.098,0,0,0
1,0.0039564,10.749,0.99078,582.95,0.35702,41.062,4.6112,3649.7,6.3364,1.966,0.000102,2.3623,3.2823e+05,8.14e+07,0,0.016787,20.531,0,0,0,0.057185,2042.7,0.069163,1097.2,0.24388,53.886,2.9299,4942.8,4.0275,2.5546,8.07e-05,32.35,1.2565e+05,2.37e+07,0,0.20891,26.943,0,0,0
1,0.0033917,12.62,0.98163,343.47,0.32584,36.184,4.477,2366.6,6.3134,2.0434,9.71e-05,2.6066,2.0355e+05,5.89e+07,0,0.010332,18.092,0,0,0,0.0079409,466.05,0.76317,983.94,0.12504,60.707,4.3168,6649.6,6.1185,3.1121,5.76e-05,16.423,3.9655e+05,9.28e+07,0,0.064962,30.354,0,0,0
2,0.0026877,21.593,0.98945,1023.7,0.29431,60.564,5.0235,7158.1,7.01,2.28,8.81e-05,3.2903,4.0963e+05,9.46e+07,0,0.016738,30.282,0,0,0,0.0014461,124.75,0.87577,502.09,0.12585,51.375,4.8299,4050.1,7.1668,3.1547,5.33e-05,8.7099,1.9633e+05,4.77e+07,0,0.014407,25.688,0,0,0
3,0.0048444,13.076,0.98488,432.48,0.3201,30.973,4.3198,2427.3,6.1355,2.0728,9.52e-05,2.6795,2.8472e+05,7.7e+07,0,0.018623,15.487,0,0,0,0.004954,11.797,0.99419,1014.5,0.39897,54.337,4.8924,6491.2,6.5148,1.9623,0.000105,2.28,5.5391e+05,1.43e+08,0,0.027393,27.169,0,0,0
1,0.0082673,7.9123,0.98981,388.18,0.4138,28.074,4.2014,2114.7,5.7066,1.806,0.000111,1.9507,2.6364e+05,7.43e+07,0,0.026418,14.037,0,0,0,0.040629,944.18,0.34163,717.07,0.21357,44.887,3.2201,3660.2,4.4999,2.675,7.54e-05,22.309,1.5914e+05,3.13e+07,0,0.17226,22.444,0,0,0
2,0.0025987,15.004,0.98718,585.31,0.31295,45.788,4.7674,4008.9,6.6545,2.1254,9.37e-05,2.8225,3.0851e+05,7.69e+07,0,0.0086659,22.894,0,0,0,0.013293,1511.7,0.41758,1297.8,0.13592,78.064,3.8134,9192.5,5.4433,2.9761,6.19e-05,29.534,1.9879e+05,4.66e+07,0,0.088015,39.032,0,0,0
2,0.0098192,9.5059,0.99232,618.53,0.48228,38.432,4.4925,3616.5,5.8389,1.7969,0.000117,1.8671,3.4544e+05,8.46e+07,0,0.035433,19.216,0,0,0,0.0026958,471.9,0.67721,730.96,0.089196,68.783,4.4746,6587.5,6.535,3.2408,5.3e-05,16.975,1.746e+05,3.66e+07,0,0.024247,34.391,0,0,0
1,0.012135,7.5618,0.989,343.69,0.41934,23.3,3.9285,1742.4,5.4026,1.7971,0.000111,1.9176,2.2002e+05,5.63e+07,0,0.04641,11.65,0,0,0,0.02229,153.91,0.75871,318.92,0.19628,27.579,3.7925,1687.6,5.2684,2.8928,6.61e-05,9.1843,1.4023e+05,3.29e+07,0,0.12152,13.789,0,0,0
2,0.0027604,42.018,0.98186,1157.9,0.22072,60.341,5.0022,7652,7.2638,2.6168,7.3e-05,4.7256,5.1889e+05,1.21e+08,0,0.027918,30.171,0,0,0,0.038021,2253.6,0.12495,1287.7,0.2021,63.629,3.1456,6555.4,4.4109,2.6805,7.38e-05,34.871,1.5741e+05,3.33e+07,0,0.1635,31.814,0,0,0
2,0.010666,7.5599,0.99032,390.53,0.46054,26.959,4.1488,2074.9,5.522,1.7222,0.000117,1.7526,2.8215e+05,7.92e+07,0,0.037536,13.479,0,0,0,0.038698,1518.6,0.19976,948.85,0.20515,53.702,3.1949,4827.7,4.4429,2.6977,7.36e-05,28.574,1.5104e+05,3.06e+07,0,0.16572,26.851,0,0,0
2,0.0031636,20.139,0.98103,530.8,0.27354,36.425,4.4921,3122.7,6.5203,2.2649,8.68e-05,3.3094,3.5647e+05,9.94e+07,0,0.01055,18.212,0,0,0,0.0057314,13.451,0.99102,748.76,0.35422,43.815,4.618,4518,6.3507,2.0478,9.91e-05,2.5442,3.6716e+05,8.32e+07,0,0.020171,21.908,0,0,0
1,0.0042404,17.063,0.99228,1104.5,0.32042,49.918,4.7423,6441.7,6.5981,2.1623,9.33e-05,2.8989,6.5987e+05,1.65e+08,0,0.02022,24.959,0,0,0,0.004654,10.743,0.99284,750.56,0.39416,43.189,4.6448,4477.2,6.2721,1.9229,0.000106,2.2081,5.0928e+05,1.31e+08,0,0.017446,21.595,0,0,0
2,0.014614,8.6919,0.99191,536.88,0.4765,30.148,4.1632,2814.1,5.506,1.7635,0.000118,1.813,3.6841e+05,1.05e+08,0,0.058131,15.074,0,0,0,0.034351,273.77,0.80107,688.09,0.21162,35.364,3.3331,3504.6,4.9448,2.4782,7.8e-05,11.931,3.6607e+05,7.92e+07,0,0.15732,17.682,0,0,0
1,0.029084,3.3112,0.99387,270.2,0.6136,20.611,3.7733,1361,4.6707,1.36,0.00014,1.0659,1.6921e+05,4.69e+07,0,0.098207,10.305,0,0,0,0.0036458,65.061,0.92098,411.69,0.17945,36.253,4.5276,2588.2,6.934,2.852,6.3e-05,6.1145,1.8569e+05,4.51e+07,0,0.040584,18.127,0,0,0
3,0.0064046,13.511,0.99205,850.1,0.40271,41.501,4.5709,4750.7,6.1847,1.9818,0.000106,2.3496,5.9319e+05,1.62e+08,0,0.023667,20.75,0,0,0,0.0043508,23.475,0.97473,464.56,0.26135,32.465,4.3671,2624.2,6.4079,2.3461,8.29e-05,3.5861,2.7924e+05,6.9e+07,0,0.027253,16.233,0,0,0
1,0.007072,9.3156,0.98819,394.35,0.38452,28.836,4.2305,2173.5,5.8397,1.8937,0.000106,2.16,2.3578e+05,5.76e+07,0,0.025561,14.418,0,0,0,0.047384,526.12,0.44923,477.62,0.232,34.354,3.2197,2353.7,4.4194,2.6523,7.69e-05,16.48,1.3465e+05,2.6e+07,0,0.18979,17.177,0,0,0
2,0.0050659,11.239,0.99012,568.85,0.37241,40.175,4.6027,3529.5,6.274,1.9716,0.000103,2.3409,2.6532e+05,5.76e+07,0,0.022216,20.087,0,0,0,0.0031491,703.36,0.62764,944.45,0.087256,78.544,4.3903,8573.2,6.3839,3.1951,5.4e-05,20.739,2.2408e+05,5.34e+07,0,0.027589,39.272,0,0,0
2,0.0064116,6.4386,0.99105,359.74,0.46234,33.354,4.3759,2272.2,5.7436,1.6837,0.000119,1.6818,2.351e+05,6.47e+07,0,0.016914,16.677,0,0,0,0.005885,148.31,0.93685,1174.2,0.15089,58.048,4.8548,7377.8,6.8293,3.1641,5.55e-05,9.1434,5.9506e+05,1.44e+08,0,0.056922,29.024,0,0,0
1,0.0070564,5.9672,0.99419,513.33,0.49686,39.699,4.5997,3279.3,5.8779,1.6553,0.000121,1.5755,3.0084e+05,8.16e+07,0,0.028665,19.85,0,0,0,0.048496,704.76,0.31152,511.83,0.23116,36.703,3.1317,2469.6,4.3171,2.6306,7.73e-05,19.125,1.1231e+05,2.36e+07,0,0.19141,18.352,0,0,0
1,0.013429,5.3568,0.99218,342.71,0.47827,23.838,3.9603,1760.6,5.2611,1.6202,0.000122,1.5618,2.3211e+05,6.19e+07,0,0.04481,11.919,0,0,0,0.016597,181.06,0.77238,397.72,0.17555,31.407,3.9113,2165.8,5.4764,2.9519,6.35e-05,10.069,1.9185e+05,4.46e+07,0,0.10047,15.703,0,0,0
1,0.0064362,9.3049,0.98875,413.72,0.36723,29.552,4.2509,2285.7,5.9058,1.9124,0.000104,2.2313,2.7213e+05,7.43e+07,0,0.019549,14.776,0,0,0,0.0063089,7.8218,0.99506,791.81,0.44707,46.178,4.7056,4879.4,6.1503,1.7841,0.000114,1.858,4.0392e+05,9e+07,0,0.027321,23.089,0,0,0
1,0.0035982,47.882,0.95853,577.32,0.19446,36.174,4.4788,3266,6.7438,2.707,6.75e-05,5.3007,3.7764e+05,9.71e+07,0,0.032763,18.087,0,0,0,0.0025671,14.417,0.98974,702.29,0.31758,49.689,4.849,4805.4,6.7311,2.1093,9.45e-05,2.7718,3.5263e+05,8.31e+07,0,0.0098005,24.845,0,0,0
3,0.0030089,17.94,0.9879,741.34,0.32288,48.569,4.8031,4862.9,6.6918,2.1696,9.39e-05,2.924,3.9918e+05,9.53e+07,0,0.011636,24.284,0,0,0,0.062502,1801.2,0.044027,942.08,0.25333,49.033,2.8509,4099.9,3.9244,2.5045,8.26e-05,30.263,94544,1.63e+07,0,0.21984,24.517,0,0,0
2,0.021306,5.394,0.99396,446.34,0.57123,24.731,3.9585,2211.4,4.9955,1.4992,0.000133,1.3071,3.4025e+05,9.48e+07,0,0.08139,12.366,0,0,0,0.0090172,69.507,0.94715,657.63,0.20315,33.532,4.3268,3413.9,6.3664,2.8688,6.31e-05,6.174,4.6938e+05,1.26e+08,0,0.071133,16.766,0,0,0
2,0.0069435,7.3295,0.98456,237.34,0.39143,25.246,4.1333,1387.8,5.6866,1.8128,0.000108,2.0021,1.3319e+05,3.6e+07,0,0.028016,12.623,0,0,0,0.045507,1941.4,0.094395,1071.9,0.21942,56.114,3.0454,5162.3,4.2409,2.6264,7.65e-05,32.068,1.1535e+05,2.17e+07,0,0.18218,28.057,0,0,0
2,0.016964,3.7759,0.98594,134.32,0.49272,15.799,3.5659,683.15,4.7942,1.5157,0.000125,1.3977,89515,2.68e+07,0,0.044604,7.8994,0,0,0,0.059756,2172.1,0.06521,1161.8,0.24844,54.949,2.9038,5183.8,3.9906,2.5369,8.14e-05,33.303,1.3307e+05,2.54e+07,0,0.21482,27.475,0,0,0
2,0.0058278,13.454,0.98344,406.28,0.31775,28.472,4.1819,2201.7,5.9943,2.0825,9.47e-05,2.7083,2.439e+05,5.69e+07,0,0.0216,14.236,0,0,0,0.0018671,41.389,0.98072,1073.5,0.2091,62.799,5.0474,7587.8,7.3398,2.6201,7.2e-05,4.7998,4.1703e+05,9.63e+07,0,0.016344,31.399,0,0,0
2,0.0019099,33.875,0.98056,871.09,0.22485,57.429,5.0028,6199,7.2401,2.5265,7.54e-05,4.35,4.4116e+05,1.15e+08,0,0.020201,28.714,0,0,0,0.037063,1314.3,0.25181,878.31,0.20223,51.999,3.2357,4576.8,4.5277,2.7052,7.34e-05,26.541,1.4138e+05,2.63e+07,0,0.16227,26,0,0,0
1,0.0038197,11.753,0.99094,648.66,0.35248,42.67,4.6407,4029.1,6.387,1.9956,0.000101,2.4375,3.9288e+05,9.71e+07,0,0.012265,21.335,0,0,0,0.067176,1270.6,0.088219,696.75,0.26404,41.553,2.6538,3029.6,3.8997,2.2787,8.86e-05,25.188,78335,1.29e+07,0,0.23049,20.776,0,0,0
2,0.011242,9.7295,0.99466,910.64,0.43529,37.78,4.3074,4753.3,5.7575,1.8328,0.000113,1.9934,5.9696e+05,1.44e+08,0,0.036421,18.89,0,0,0,0.0048524,153.95,0.93979,1278.4,0.14219,57.722,4.8158,7758.8,6.8008,3.1769,5.48e-05,9.4196,7.3583e+05,1.8e+08,0,0.048455,28.861,0,0,0
2,0.04126,3.5758,0.99538,386.77,0.62508,18.836,3.5068,1778.5,4.3558,1.3251,0.000143,1.0401,3.1767e+05,8.55e+07,0,0.11508,9.4178,0,0,0,0.010916,51.328,0.94158,439.29,0.22422,28.908,4.1902,2316.8,6.3033,2.7306,6.78e-05,5.2714,2.2254e+05,4.5e+07,0,0.081263,14.454,0,0,0
1,0.0032661,12.651,0.98501,422.05,0.33152,39.282,4.6111,2877.6,6.4231,2.0521,9.7e-05,2.6019,2.1218e+05,5.79e+07,0,0.011228,19.641,0,0,0,0.0094633,334.7,0.75664,687.67,0.13804,50.261,4.2386,4534.1,5.9916,3.0716,5.91e-05,13.867,2.5032e+05,5.53e+07,0,0.07307,25.13,0,0,0
2,0.0068847,5.5477,0.99529,589.43,0.49702,45.097,4.7414,3980.7,6.0149,1.6554,0.000121,1.5647,2.475e+05,5.57e+07,0,0.034491,22.548,0,0,0,0.0061921,347.7,0.55611,391.64,0.11502,45.439,4.0687,2930.4,5.8972,3.0738,5.76e-05,14.483,95436,2.26e+07,0,0.048028,22.719,0,0,0
3,0.011573,18.642,0.9919,1150.9,0.35065,50.77,4.5862,6718.1,6.3283,2.1843,9.37e-05,2.8884,5.7845e+05,1.38e+08,0,0.069073,25.385,0,0,0,0.035702,1040.9,0.34283,792,0.20087,48.989,3.3258,4212.2,4.6239,2.7325,7.24e-05,23.638,1.6087e+05,3.08e+07,0,0.15979,24.495,0,0,0
2,0.0016678,25.632,0.97868,600.98,0.24195,49.554,4.8469,4377,7.0246,2.3915,8.07e-05,3.8115,3.2671e+05,8.79e+07,0,0.0097353,24.777,0,0,0,0.01073,176.57,0.89685,855.88,0.15616,41.861,3.93,4685.7,5.9969,2.7076,6.89e-05,9.9854,5.6965e+05,1.46e+08,0,0.07755,20.931,0,0,0
2,0.010711,5.7858,0.99384,469.53,0.51073,28.87,4.2109,2480.4,5.4263,1.5952,0.000126,1.4953,3.6265e+05,1.02e+08,0,0.036884,14.435,0,0,0,0.012939,171.53,0.80958,450.42,0.16605,34.613,4.0552,2563.9,5.7636,2.9974,6.29e-05,9.8097,2.0238e+05,4.42e+07,0,0.0872,17.307,0,0,0
2,0.0072655,6.4807,0.99069,348.12,0.44459,30.336,4.2889,2064.5,5.7121,1.7147,0.000116,1.7507,2.2909e+05,6.57e+07,0,0.023706,15.168,0,0,0,0.0030697,10.561,0.98723,413.45,0.34193,44.423,4.6197,3227.5,6.3936,1.9714,0.0001,2.4114,2.2847e+05,5.91e+07,0,0.0089137,22.211,0,0,0
1,0.00406,9.5577,0.99388,781.49,0.39796,46.616,4.7602,4868.3,6.3586,1.8886,0.000107,2.1307,5.5576e+05,1.64e+08,0,0.016761,23.308,0,0,0,0.037787,298.72,0.47436,284.15,0.21755,27.263,3.3093,1411.7,4.5879,2.7148,7.34e-05,12.588,86864,1.99e+07,0,0.16502,13.632,0,0,0
1,0.002505,28.046,0.98074,727.92,0.23177,42.634,4.6607,4325.6,6.829,2.4389,7.83e-05,4.012,5.2978e+05,1.57e+08,0,0.016791,21.317,0,0,0,0.0045897,12.421,0.99403,1039.6,0.36839,48.007,4.7281,6018.8,6.4345,2.006,0.000102,2.4298,7.1016e+05,1.88e+08,0,0.019272,24.003,0,0,0
1,0.0010525,27.818,0.99076,1505.1,0.24886,84.632,5.3748,12274,7.5761,2.4167,8.12e-05,3.8644,7.9285e+05,2.19e+08,0,0.004359,42.316,0,0,0,0.032851,1395.6,0.29914,995.61,0.19299,56.517,3.3316,5415.6,4.674,2.7513,7.16e-05,27.46,1.8228e+05,3.69e+07,0,0.15195,28.259,0,0,0
1,0.030466,2.8328,0.99388,231.34,0.63019,17.446,3.5995,1114.2,4.4376,1.2776,0.000144,0.97452,1.7127e+05,4.86e+07,0,0.098957,8.7231,0,0,0,0.0041956,27.624,0.9672,421.16,0.24413,30.282,4.287,2332.8,6.3585,2.4238,7.93e-05,3.9072,2.7405e+05,7.21e+07,0,0.023559,15.141,0,0,0
2,0.000916,58.11,0.96538,839.38,0.166,66.863,5.1562,7107.1,7.6786,2.7948,6.46e-05,5.8922,2.8652e+05,6.44e+07,0,0.0080334,33.431,0,0,0,0.022292,1596,0.17912,972.11,0.16053,61.799,3.4052,5702.4,4.8337,2.8278,6.69e-05,30.171,1.0654e+05,2.15e+07,0,0.11586,30.9,0,0,0
2,0.0049833,11.089,0.99487,1081.8,0.40227,51.646,4.8393,6506.9,6.4328,1.9394,0.000106,2.2274,7.1145e+05,1.94e+08,0,0.019986,25.823,0,0,0,0.0025412,19.414,0.99165,1162.4,0.29209,55.61,4.9184,7199.6,6.9043,2.2351,8.94e-05,3.1687,7.1526e+05,1.82e+08,0,0.012653,27.805,0,0,0
1,0.0042002,9.837,0.98957,471.4,0.36449,36.944,4.5148,2927.4,6.2045,1.9243,0.000104,2.2656,3.0558e+05,8.86e+07,0,0.017345,18.472,0,0,0,0.055203,1644.7,0.082282,896.1,0.23939,49.149,2.9419,4074.8,4.0524,2.5576,8.01e-05,29.164,1.0053e+05,1.79e+07,0,0.2039,24.575,0,0,0
1,0.0087163,9.3628,0.98818,395.93,0.4036,27.201,4.1461,2105.9,5.6848,1.861,0.000108,2.0735,2.5584e+05,6.71e+07,0,0.0302,13.6,0,0,0,0.032398,1162.4,0.26151,787.03,0.19176,50.922,3.2809,4255.3,4.6349,2.7208,7.18e-05,25.216,1.273e+05,2.49e+07,0,0.14954,25.461,0,0,0
2,0.0073535,7.6335,0.99353,589.57,0.43572,37.789,4.4783,3460.2,5.9392,1.7774,0.000114,1.8703,3.0061e+05,6.58e+07,0,0.024958,18.894,0,0,0,0.019437,220.98,0.91267,1265.2,0.18638,50.791,4.2698,7004.1,5.8516,2.9998,6.36e-05,10.796,7.5994e+05,1.91e+08,0,0.11697,25.396,0,0,0
1,0.0081154,10.085,0.98559,349.99,0.37084,28.159,4.1922,1964.3,5.8263,1.9416,0.000103,2.2734,1.6826e+05,3.85e+07,0,0.034126,14.079,0,0,0,0.049198,1672.7,0.15459,989.3,0.22903,52.8,3.0176,4762.7,4.223,2.5748,7.82e-05,29.583,1.4104e+05,2.73e+07,0,0.19199,26.4,0,0,0
2,0.004387,12.036,0.99195,747.2,0.35809,44.457,4.6974,4557.6,6.422,2.0104,0.0001,2.4489,4.4072e+05,1.21e+08,0,0.020455,22.229,0,0,0,0.0020242,62.151,0.96462,878.33,0.17408,53.656,4.909,5827.5,7.377,2.8227,6.42e-05,5.9737,4.0102e+05,9.16e+07,0,0.021883,26.828,0,0,0
2,0.044758,3.1927,0.99747,629.78,0.65264,21.02,3.5351,2821.6,4.2967,1.2489,0.000147,0.94084,7.7391e+05,3.06e+08,0,0.13648,10.51,0,0,0,0.014805,97.611,0.80205,246.55,0.19224,23.55,3.8685,1276,5.4954,2.9282,6.29e-05,7.4262,1.4736e+05,3.82e+07,0,0.093633,11.775,0,0,0
2,0.0016605,31.655,0.98591,1122.9,0.2422,64.65,5.0919,8007.1,7.3078,2.4645,7.95e-05,4.0561,4.7624e+05,1.13e+08,0,0.0069379,32.325,0,0,0,0.015137,533.4,0.80145,1343.3,0.15022,61.627,4.1117,8147.6,5.7363,2.9988,6.22e-05,17.22,6.3587e+05,1.49e+08,0,0.097336,30.813,0,0,0
2,0.001502,98.503,0.94757,939.33,0.14291,58.485,5.0188,6517.4,7.7066,3.0507,5.65e-05,7.611,4.3924e+05,1.04e+08,0,0.021678,29.243,0,0,0,0.021691,1266.4,0.14733,742.62,0.15586,54.169,3.3315,4288.5,4.7931,2.7854,6.76e-05,27.029,77529,1.52e+07,0,0.11079,27.085,0,0,0
3,0.0012967,47.503,0.96741,728.89,0.19476,59.935,5.0597,5879.3,7.5062,2.6873,6.93e-05,5.1713,2.7026e+05,6.36e+07,0,0.017981,29.967,0,0,0,0.010553,925.59,0.59263,1136,0.12716,69.886,4.0201,7956.9,5.7141,3.0269,6.01e-05,23.192,3.0472e+05,6.68e+07,0,0.075632,34.943,0,0,0
2,0.0037525,11.027,0.99245,730.31,0.38013,44.858,4.7166,4521.6,6.376,1.9454,0.000105,2.2809,4.9131e+05,1.31e+08,0,0.01222,22.429,0,0,0,0.000916,42.379,0.98359,1291.5,0.20177,73.855,5.264,9828.4,7.6783,2.6189,7.24e-05,4.8348,6.5668e+05,1.68e+08,0,0.0052523,36.928,0,0,0
2,0.013071,3.9099,0.99596,484.32,0.57072,28.713,4.1876,2534.9,5.2093,1.4298,0.000135,1.1999,4.3508e+05,1.45e+08,0,0.038207,14.357,0,0,0,0.0040404,14.871,0.97875,349.86,0.30341,31.3,4.36,2110.3,6.2394,2.1377,9.18e-05,2.8792,2.1761e+05,6.05e+07,0,0.019089,15.65,0,0,0
3,0.011926,10.99,0.99006,552.58,0.39303,30.921,4.1613,2915.4,5.725,1.9436,0.000104,2.2407,3.2053e+05,7.77e+07,0,0.053886,15.46,0,0,0,0.031776,888.03,0.39429,733.04,0.1928,47.607,3.3958,3998.7,4.7597,2.7627,7.09e-05,21.946,1.6728e+05,3.22e+07,0,0.14958,23.803,0,0,0
2,0.0034085,10.402,0.98992,516.01,0.3588,43.801,4.7001,3582.5,6.4216,1.9546,0.000102,2.3353,2.6257e+05,6.55e+07,0,0.013263,21.9,0,0,0,0.0049351,819.7,0.62802,1101.8,0.09715,77.189,4.2729,8904.3,6.1479,3.1319,5.61e-05,22.222,2.6306e+05,5.87e+07,0,0.040796,38.594,0,0,0
2,0.0092666,21.875,0.9797,538.86,0.39079,35.341,4.4069,3090.5,6.1005,2.129,0.000101,2.7978,2.6816e+05,6.18e+07,0,0.036431,17.671,0,0,0,0.017438,987.22,0.52518,1039.6,0.15318,61.958,3.7713,6556.8,5.3188,2.9245,6.43e-05,23.629,2.8006e+05,6.04e+07,0,0.10398,30.979,0,0,0
1,0.016074,4.7555,0.9903,245.24,0.50794,20.227,3.806,1245.8,5.016,1.5457,0.000127,1.4251,1.5908e+05,4.25e+07,0,0.044454,10.113,0,0,0,0.022765,275.08,0.66006,404.6,0.18252,33.478,3.705,2229.7,5.1774,2.876,6.66e-05,12.303,1.5353e+05,3.4e+07,0,0.12315,16.739,0,0,0
3,0.0040137,12.042,0.98997,600.61,0.35642,39.997,4.5825,3644.5,6.3154,1.9985,0.000101,2.4361,3.9967e+05,1.08e+08,0,0.013974,19.998,0,0,0,0.012272,283.21,0.69662,466.75,0.14954,39.971,4.0152,2876.6,5.6762,3.0048,6.13e-05,12.714,1.5393e+05,3.04e+07,0,0.083584,19.985,0,0,0
1,0.000765,125.03,0.95245,1314.7,0.12415,81.501,5.3648,10930,8.2188,3.168,5.29e-05,8.649,4.9822e+05,1.27e+08,0,0.014688,40.75,0,0,0,0.0051683,7.8005,0.98708,301.8,0.39855,32.429,4.3861,1985.8,5.9624,1.8241,0.000109,2.0079,1.541e+05,3.78e+07,0,0.01742,16.214,0,0,0
2,0.0020198,31.2,0.98622,1132.2,0.2643,58.179,4.9873,7327.2,7.1299,2.4276,8.26e-05,3.8712,6.813e+05,1.75e+08,0,0.0084605,29.09,0,0,0,0.018933,7.7346,0.98937,363.8,0.41326,17.638,3.4216,1649.6,4.8571,1.7933,0.00011,1.9288,3.181e+05,9.34e+07,0,0.053733,8.8188,0,0,0
1,0.0046669,14.987,0.98176,410.8,0.30381,30.251,4.2936,2302,6.1779,2.1445,9.14e-05,2.892,2.6267e+05,6.71e+07,0,0.025988,15.126,0,0,0,0.027797,424.66,0.49627,421.52,0.18829,35.634,3.4941,2294.4,4.8799,2.798,6.94e-05,15.247,1.1856e+05,2.45e+07,0,0.1372,17.817,0,0,0
2,0.0014504,36.718,0.9573,429.94,0.20504,46.964,4.7965,3461.1,7.1605,2.5714,7.3e-05,4.6339,1.3276e+05,2.66e+07,0,0.012194,23.482,0,0,0,0.0065455,175.19,0.90059,881.19,0.14603,52.588,4.7047,5642.4,6.5882,3.171,5.59e-05,9.9926,4.0191e+05,9.01e+07,0,0.061307,26.294,0,0,0
1,0.0053692,6.7569,0.9943,592.68,0.43223,41.088,4.6353,3692.7,6.102,1.7559,0.000114,1.8289,3.5726e+05,9.65e+07,0,0.022001,20.544,0,0,0,0.049157,1229.4,0.16421,735.48,0.22906,45.173,3.0607,3485.9,4.2185,2.6199,7.76e-05,25.329,1.0391e+05,1.89e+07,0,0.19132,22.586,0,0,0
2,0.0039185,9.3274,0.99094,515.02,0.38538,45.646,4.6987,3727.4,6.3343,1.8945,0.000106,2.1633,2.3099e+05,5.39e+07,0,0.013899,22.823,0,0,0,0.015128,1528.3,0.23809,1002.9,0.138,67.664,3.5907,6588.8,5.1485,2.918,6.33e-05,29.851,1.0653e+05,2.25e+07,0,0.090141,33.832,0,0,0
2,0.010351,6.6007,0.99358,514.43,0.49937,32.065,4.2439,2825.1,5.5012,1.6339,0.000124,1.577,3.8592e+05,1.07e+08,0,0.032345,16.033,0,0,0,0.013156,11.095,0.98743,441.45,0.35629,20.72,3.5852,2048.3,5.1991,1.961,0.000101,2.3597,3.4449e+05,8.9e+07,0,0.038856,10.36,0,0,0
2,0.0011065,39.603,0.98284,1154.2,0.21861,75.877,5.2665,9562.8,7.6124,2.5818,7.47e-05,4.5976,4.143e+05,1.01e+08,0,0.006475,37.938,0,0,0,0.0060642,906.35,0.4321,797.98,0.10421,70.353,4.02,6685.7,5.8667,3.0855,5.74e-05,23.367,1.0896e+05,2.53e+07,0,0.048862,35.177,0,0,0
1,0.0096959,6.4269,0.98687,244.75,0.43801,23.166,4.01,1339.5,5.4375,1.7157,0.000115,1.7621,1.4862e+05,4.06e+07,0,0.02632,11.583,0,0,0,0.022948,440.51,0.60288,554.63,0.17421,39.592,3.6477,3070,5.0982,2.8657,6.67e-05,15.627,2.2552e+05,5.54e+07,0,0.12222,19.796,0,0,0
